"id_user","id_tempat","nama_tempat","kota","kategori","tarif","rating_tempat","latitude","longitude"
"238","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","4","-7.7280356","110.3591712"
"238","187","Pantai Siung","Yogyakarta","Bahari","10000","2","-8.1818233","110.6832394"
"239","92","Nol Kilometer Jl.Malioboro","Yogyakarta","Taman Hiburan","0","5","-7.8013803","110.3647652"
"239","117","The World Landmarks - Merapi Park Yogyakarta","Yogyakarta","Taman Hiburan","22000","2","-7.6209046","110.4216275"
"239","95","Desa Wisata Sungai Code Jogja Kota","Yogyakarta","Taman Hiburan","0","5","-7.8229089","110.3756894"
"239","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","5","-7.9583695","110.4407622"
"239","184","Pantai Sepanjang","Yogyakarta","Bahari","10000","2","-8.1366656","110.5659962"
"239","128","Gumuk Pasir Parangkusumo","Yogyakarta","Taman Hiburan","0","1","-8.0173266","110.3180791"
"239","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","3","-7.6470540","110.1414699"
"239","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","4","-7.8152776","110.3988359"
"239","92","Nol Kilometer Jl.Malioboro","Yogyakarta","Taman Hiburan","0","1","-7.8013803","110.3647652"
"239","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","3","-7.6041648","110.4510042"
"240","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","3","-7.7044358","110.4502600"
"240","90","Kampung Wisata Taman Sari","Yogyakarta","Taman Hiburan","5000","1","-7.8100673","110.3594581"
"240","140","Bendung Lepen","Yogyakarta","Taman Hiburan","0","3","-7.8316668","110.3945119"
"240","210","Pantai Congot","Yogyakarta","Bahari","3000","2","-7.9075425","110.0535658"
"240","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","4","-7.8130940","110.6155710"
"240","202","Pantai Ngandong","Yogyakarta","Bahari","10000","1","-8.1464230","110.6061408"
"240","173","Pantai Nglambor","Yogyakarta","Bahari","10000","1","-8.1827028","110.6792399"
"240","170","Candi Borobudur","Yogyakarta","Budaya","50000","2","-7.6078738","110.2037513"
"241","177","Pantai Parangtritis","Yogyakarta","Bahari","10000","5","-8.0246080","110.3298045"
"241","134","Desa Wisata Gamplong","Yogyakarta","Taman Hiburan","10000","4","-7.8055232","110.2374676"
"241","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","3","-7.8130940","110.6155710"
"241","187","Pantai Siung","Yogyakarta","Bahari","10000","2","-8.1818233","110.6832394"
"241","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"241","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","1","-7.7478461","110.4188754"
"241","188","Pantai Sadranan","Yogyakarta","Bahari","10000","3","-8.1456680","110.6043914"
"242","167","Geoforest Watu Payung Turunan","Yogyakarta","Cagar Alam","0","5","-7.9742940","110.4364363"
"242","102","Monumen Batik Yogyakarta","Yogyakarta","Budaya","40000","4","-7.8011159","110.3646172"
"242","205","Desa Wisata Tembi","Yogyakarta","Taman Hiburan","50000","4","-7.8725673","110.3546963"
"242","205","Desa Wisata Tembi","Yogyakarta","Taman Hiburan","50000","3","-7.8725673","110.3546963"
"242","104","Tebing Breksi","Yogyakarta","Budaya","20000","1","-7.7815714","110.5045827"
"242","169","Puncak Segoro","Yogyakarta","Cagar Alam","5000","4","-8.1026167","110.4562084"
"242","190","Pantai Samas","Yogyakarta","Bahari","4000","4","-8.0045535","110.2703756"
"242","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","5","-7.8130940","110.6155710"
"242","110","Monumen Serangan Umum 1 Maret","Yogyakarta","Taman Hiburan","3000","4","-7.8010124","110.3653376"
"242","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"243","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","1","-7.8002016","110.3663044"
"243","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","3","-8.1506589","110.6126311"
"243","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","4","-7.8002016","110.3663044"
"243","91","Situs Warungboto","Yogyakarta","Taman Hiburan","0","5","-7.8102685","110.3931513"
"243","132","Air Terjun Kedung Pedut","Yogyakarta","Cagar Alam","20000","5","-7.7699875","110.1210707"
"243","201","Pantai Kesirat","Yogyakarta","Bahari","5000","5","-8.0961535","110.4350483"
"243","134","Desa Wisata Gamplong","Yogyakarta","Taman Hiburan","10000","5","-7.8055232","110.2374676"
"243","119","Lava Bantal","Yogyakarta","Budaya","5000","1","-7.8081518","110.4595183"
"243","190","Pantai Samas","Yogyakarta","Bahari","4000","1","-8.0045535","110.2703756"
"243","153","Pantai Kukup","Yogyakarta","Bahari","10000","4","-8.1338763","110.5548349"
"244","163","Watu Mabur Mangunan","Yogyakarta","Cagar Alam","2500","2","-7.9471210","110.4410000"
"244","113","Gedung Agung Yogyakarta","Yogyakarta","Budaya","0","3","-7.8001506","110.3637507"
"244","96","Alun Alun Selatan Yogyakarta","Yogyakarta","Taman Hiburan","0","5","-7.8116719","110.3632380"
"244","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","4","-7.7478461","110.4188754"
"244","176","Museum Gunung Merapi","Yogyakarta","Budaya","10000","4","-7.6159272","110.4243329"
"244","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","1","-7.8363205","110.4575806"
"244","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","4","-7.6041648","110.4510042"
"244","122","Watu Goyang","Yogyakarta","Budaya","2500","4","-7.9274086","110.4120586"
"244","96","Alun Alun Selatan Yogyakarta","Yogyakarta","Taman Hiburan","0","5","-7.8116719","110.3632380"
"244","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","4","-7.6041648","110.4510042"
"244","132","Air Terjun Kedung Pedut","Yogyakarta","Cagar Alam","20000","4","-7.7699875","110.1210707"
"244","170","Candi Borobudur","Yogyakarta","Budaya","50000","2","-7.6078738","110.2037513"
"244","102","Monumen Batik Yogyakarta","Yogyakarta","Budaya","40000","3","-7.8011159","110.3646172"
"245","187","Pantai Siung","Yogyakarta","Bahari","10000","1","-8.1818233","110.6832394"
"245","187","Pantai Siung","Yogyakarta","Bahari","10000","3","-8.1818233","110.6832394"
"245","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","1","-7.5829198","110.4476816"
"245","173","Pantai Nglambor","Yogyakarta","Bahari","10000","1","-8.1827028","110.6792399"
"245","198","Pantai Greweng","Yogyakarta","Bahari","5000","1","-8.1978644","110.7186216"
"245","151","Desa Wisata Kelor","Yogyakarta","Taman Hiburan","0","5","-7.6410258","110.3622794"
"245","100","Taman Budaya Yogyakarta","Yogyakarta","Budaya","0","1","-7.8001041","110.3676579"
"245","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","5","-7.6470943","110.4280998"
"245","168","Pantai Timang","Yogyakarta","Bahari","10000","3","-8.1759266","110.6624196"
"246","198","Pantai Greweng","Yogyakarta","Bahari","5000","4","-8.1978644","110.7186216"
"246","93","Gembira Loka Zoo","Yogyakarta","Cagar Alam","60000","2","-7.8062344","110.3967977"
"246","103","Tugu Pal Putih Jogja","Yogyakarta","Taman Hiburan","0","2","-7.7829437","110.3670548"
"246","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","3","-8.1554468","110.6217582"
"246","197","Pantai Jungwok","Yogyakarta","Bahari","5000","1","-8.1978220","110.7123397"
"246","166","Kebun Teh Nglinggo","Yogyakarta","Cagar Alam","6000","5","-7.6470540","110.1414699"
"247","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","3","-7.6041648","110.4510042"
"247","95","Desa Wisata Sungai Code Jogja Kota","Yogyakarta","Taman Hiburan","0","5","-7.8229089","110.3756894"
"247","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","2","-7.7921900","110.3621510"
"247","85","Taman Pintar Yogyakarta","Yogyakarta","Taman Hiburan","6000","3","-7.8006715","110.3676551"
"247","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","4","-7.8052845","110.3642031"
"247","140","Bendung Lepen","Yogyakarta","Taman Hiburan","0","4","-7.8316668","110.3945119"
"247","92","Nol Kilometer Jl.Malioboro","Yogyakarta","Taman Hiburan","0","5","-7.8013803","110.3647652"
"247","176","Museum Gunung Merapi","Yogyakarta","Budaya","10000","3","-7.6159272","110.4243329"
"247","152","Pantai Patihan","Yogyakarta","Bahari","5000","4","-7.9977780","110.2449113"
"247","168","Pantai Timang","Yogyakarta","Bahari","10000","4","-8.1759266","110.6624196"
"247","187","Pantai Siung","Yogyakarta","Bahari","10000","2","-8.1818233","110.6832394"
"247","116","Jurang Tembelan Kanigoro","Yogyakarta","Taman Hiburan","2500","5","-7.9401065","110.4300062"
"247","202","Pantai Ngandong","Yogyakarta","Bahari","10000","1","-8.1464230","110.6061408"
"247","105","Candi Donotirto","Yogyakarta","Budaya","0","1","-7.7955613","110.3612095"
"247","162","Kampung Wisata Dipowinatan","Yogyakarta","Budaya","220000","3","-7.8105529","110.3704987"
"247","87","Sindu Kusuma Edupark (SKE)","Yogyakarta","Taman Hiburan","20000","5","-7.7672973","110.3542486"
"247","108","Embung Tambakboyo","Yogyakarta","Taman Hiburan","0","1","-7.7562270","110.4150131"
"248","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","1","-7.8130940","110.6155710"
"248","162","Kampung Wisata Dipowinatan","Yogyakarta","Budaya","220000","2","-7.8105529","110.3704987"
"248","191","Pantai Drini","Yogyakarta","Bahari","10000","5","-8.1384509","110.5775220"
"248","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","2","-7.7044358","110.4502600"
"248","107","Bangsal Pagelaran","Yogyakarta","Budaya","5000","5","-7.8052843","110.3642137"
"248","134","Desa Wisata Gamplong","Yogyakarta","Taman Hiburan","10000","5","-7.8055232","110.2374676"
"248","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","4","-7.8052845","110.3642031"
"249","157","Pantai Baron","Yogyakarta","Bahari","10000","1","-8.1288246","110.5487763"
"249","163","Watu Mabur Mangunan","Yogyakarta","Cagar Alam","2500","3","-7.9471210","110.4410000"
"249","167","Geoforest Watu Payung Turunan","Yogyakarta","Cagar Alam","0","1","-7.9742940","110.4364363"
"249","152","Pantai Patihan","Yogyakarta","Bahari","5000","3","-7.9977780","110.2449113"
"249","188","Pantai Sadranan","Yogyakarta","Bahari","10000","3","-8.1456680","110.6043914"
"249","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","2","-7.7921900","110.3621510"
"250","174","Pasar Beringharjo","Yogyakarta","Pusat Perbelanjaan","0","5","-7.7987943","110.3674430"
"250","207","Heha Sky View","Yogyakarta","Taman Hiburan","15000","1","-7.8496144","110.4783240"
"250","165","Green Village Gedangsari","Yogyakarta","Taman Hiburan","2000","1","-7.8130940","110.6155710"
"250","185","Pantai Krakal","Yogyakarta","Bahari","10000","5","-8.1450190","110.5998857"
"250","117","The World Landmarks - Merapi Park Yogyakarta","Yogyakarta","Taman Hiburan","22000","5","-7.6209046","110.4216275"
"250","199","Pantai Sedahan","Yogyakarta","Bahari","5000","1","-8.1978943","110.7208535"
"250","91","Situs Warungboto","Yogyakarta","Taman Hiburan","0","5","-7.8102685","110.3931513"
"250","90","Kampung Wisata Taman Sari","Yogyakarta","Taman Hiburan","5000","4","-7.8100673","110.3594581"
"250","179","Candi Ratu Boko","Yogyakarta","Budaya","75000","1","-7.7705416","110.4894158"
"250","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","5","-8.1506589","110.6126311"
"251","187","Pantai Siung","Yogyakarta","Bahari","10000","5","-8.1818233","110.6832394"
"251","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","5","-8.1554468","110.6217582"
"251","191","Pantai Drini","Yogyakarta","Bahari","10000","1","-8.1384509","110.5775220"
"251","139","Puncak Gunung Api Purba - Nglanggeran","Yogyakarta","Cagar Alam","10000","4","-7.8412530","110.5430560"
"251","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","3","-7.6470943","110.4280998"
"251","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","2","-7.7280356","110.3591712"
"251","153","Pantai Kukup","Yogyakarta","Bahari","10000","1","-8.1338763","110.5548349"
"252","145","Desa Wisata Rumah Domes/Teletubbies","Yogyakarta","Taman Hiburan","5000","3","-7.8136085","110.5033442"
"252","114","The Lost World Castle","Yogyakarta","Taman Hiburan","30000","1","-7.6041648","110.4510042"
"252","169","Puncak Segoro","Yogyakarta","Cagar Alam","5000","3","-8.1026167","110.4562084"
"252","200","Pantai Watu Kodok","Yogyakarta","Bahari","5000","1","-8.1370556","110.5746611"
"252","199","Pantai Sedahan","Yogyakarta","Bahari","5000","3","-8.1978943","110.7208535"
"252","136","Grojogan Watu Purbo Bangunrejo","Yogyakarta","Taman Hiburan","10000","5","-7.6340172","110.3383700"
"252","154","Pantai Ngrawe (Mesra)","Yogyakarta","Bahari","10000","1","-8.1333389","110.5537405"
"252","149","Goa Cerme","Yogyakarta","Cagar Alam","3000","2","-7.9794413","110.3803114"
"252","152","Pantai Patihan","Yogyakarta","Bahari","5000","5","-7.9977780","110.2449113"
"252","125","Alun-alun Utara Keraton Yogyakarta","Yogyakarta","Budaya","0","5","-7.8038975","110.3644232"
"252","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","4","-7.7628136","110.1161626"
"252","168","Pantai Timang","Yogyakarta","Bahari","10000","2","-8.1759266","110.6624196"
"252","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","2","-7.7921900","110.3621510"
"252","103","Tugu Pal Putih Jogja","Yogyakarta","Taman Hiburan","0","4","-7.7829437","110.3670548"
"252","203","Galaxy Waterpark Jogja","Yogyakarta","Taman Hiburan","40000","2","-7.8159633","110.4136917"
"252","138","Jogja Exotarium","Yogyakarta","Taman Hiburan","20000","3","-7.7280356","110.3591712"
"253","117","The World Landmarks - Merapi Park Yogyakarta","Yogyakarta","Taman Hiburan","22000","5","-7.6209046","110.4216275"
"253","131","Watu Lumbung","Yogyakarta","Cagar Alam","5000","3","-7.9924379","110.3177780"
"253","136","Grojogan Watu Purbo Bangunrejo","Yogyakarta","Taman Hiburan","10000","3","-7.6340172","110.3383700"
"253","190","Pantai Samas","Yogyakarta","Bahari","4000","4","-8.0045535","110.2703756"
"253","186","Pantai Glagah","Yogyakarta","Bahari","5000","3","-7.9119427","110.0647339"
"253","104","Tebing Breksi","Yogyakarta","Budaya","20000","1","-7.7815714","110.5045827"
"253","172","Pantai Indrayanti","Yogyakarta","Bahari","10000","4","-8.1508415","110.6129852"
"253","149","Goa Cerme","Yogyakarta","Cagar Alam","3000","5","-7.9794413","110.3803114"
"253","158","Pantai Pok Tunggal","Yogyakarta","Bahari","10000","5","-8.1554468","110.6217582"
"253","173","Pantai Nglambor","Yogyakarta","Bahari","10000","4","-8.1827028","110.6792399"
"254","180","Pantai Depok Jogja","Yogyakarta","Bahari","10000","3","-8.0137087","110.2914777"
"254","169","Puncak Segoro","Yogyakarta","Cagar Alam","5000","4","-8.1026167","110.4562084"
"254","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","3","-7.8363205","110.4575806"
"254","92","Nol Kilometer Jl.Malioboro","Yogyakarta","Taman Hiburan","0","4","-7.8013803","110.3647652"
"254","118","Museum Sonobudoyo Unit I","Yogyakarta","Budaya","5000","4","-7.8024499","110.3639555"
"254","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","4","-7.7628136","110.1161626"
"254","194","Pantai Wediombo","Yogyakarta","Bahari","5000","4","-8.1862462","110.7099010"
"255","94","Sumur Gumuling","Yogyakarta","Taman Hiburan","7000","2","-7.8087911","110.3591825"
"255","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","1","-8.1506589","110.6126311"
"255","183","Jogja Bay Pirates Adventure Waterpark","Yogyakarta","Taman Hiburan","150000","5","-7.7478461","110.4188754"
"255","116","Jurang Tembelan Kanigoro","Yogyakarta","Taman Hiburan","2500","3","-7.9401065","110.4300062"
"255","123","Kampung Wisata Rejowinangun","Yogyakarta","Budaya","0","5","-7.8152776","110.3988359"
"255","152","Pantai Patihan","Yogyakarta","Bahari","5000","4","-7.9977780","110.2449113"
"255","199","Pantai Sedahan","Yogyakarta","Bahari","5000","2","-8.1978943","110.7208535"
"255","110","Monumen Serangan Umum 1 Maret","Yogyakarta","Taman Hiburan","3000","4","-7.8010124","110.3653376"
"256","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","3","-7.8002016","110.3663044"
"256","184","Pantai Sepanjang","Yogyakarta","Bahari","10000","1","-8.1366656","110.5659962"
"256","205","Desa Wisata Tembi","Yogyakarta","Taman Hiburan","50000","3","-7.8725673","110.3546963"
"256","179","Candi Ratu Boko","Yogyakarta","Budaya","75000","4","-7.7705416","110.4894158"
"256","173","Pantai Nglambor","Yogyakarta","Bahari","10000","2","-8.1827028","110.6792399"
"256","193","Candi Sewu","Yogyakarta","Budaya","50000","4","-7.7439217","110.4929095"
"256","159","Hutan Pinus Asri","Yogyakarta","Cagar Alam","2500","1","-7.9209209","110.4355651"
"256","143","Seribu Batu Songgo Langit","Yogyakarta","Cagar Alam","2000","1","-7.9310984","110.4309190"
"256","111","Puncak Pinus Becici","Yogyakarta","Taman Hiburan","3000","5","-7.9020355","110.4374627"
"256","205","Desa Wisata Tembi","Yogyakarta","Taman Hiburan","50000","3","-7.8725673","110.3546963"
"256","161","Bukit Paralayang, Watugupit","Yogyakarta","Cagar Alam","5000","4","-8.0268551","110.3459122"
"256","152","Pantai Patihan","Yogyakarta","Bahari","5000","4","-7.9977780","110.2449113"
"256","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","3","-7.5829198","110.4476816"
"256","191","Pantai Drini","Yogyakarta","Bahari","10000","1","-8.1384509","110.5775220"
"256","146","Bukit Wisata Pulepayung","Yogyakarta","Cagar Alam","10000","2","-7.8001106","110.1238954"
"257","147","Bentara Budaya Yogyakarta (BBY)","Yogyakarta","Budaya","0","1","-7.7857242","110.3746954"
"257","139","Puncak Gunung Api Purba - Nglanggeran","Yogyakarta","Cagar Alam","10000","5","-7.8412530","110.5430560"
"257","202","Pantai Ngandong","Yogyakarta","Bahari","10000","3","-8.1464230","110.6061408"
"257","157","Pantai Baron","Yogyakarta","Bahari","10000","3","-8.1288246","110.5487763"
"257","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","4","-7.8052845","110.3642031"
"257","107","Bangsal Pagelaran","Yogyakarta","Budaya","5000","1","-7.8052843","110.3642137"
"257","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","2","-7.5829198","110.4476816"
"257","115","Monumen Sanapati","Yogyakarta","Budaya","15000","5","-7.7881728","110.3715403"
"257","141","Bunker Kaliadem Merapi","Yogyakarta","Cagar Alam","3000","3","-7.5829198","110.4476816"
"257","108","Embung Tambakboyo","Yogyakarta","Taman Hiburan","0","3","-7.7562270","110.4150131"
"257","146","Bukit Wisata Pulepayung","Yogyakarta","Cagar Alam","10000","5","-7.8001106","110.1238954"
"258","137","Wisata Alam Kalibiru","Yogyakarta","Cagar Alam","20000","4","-7.8057305","110.1279690"
"258","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","3","-7.8002016","110.3663044"
"258","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","2","-7.8002016","110.3663044"
"258","164","Pintoe Langit Dahromo","Yogyakarta","Cagar Alam","2500","2","-7.9136080","110.4377830"
"258","91","Situs Warungboto","Yogyakarta","Taman Hiburan","0","5","-7.8102685","110.3931513"
"258","122","Watu Goyang","Yogyakarta","Budaya","2500","5","-7.9274086","110.4120586"
"258","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","5","-7.7628136","110.1161626"
"258","146","Bukit Wisata Pulepayung","Yogyakarta","Cagar Alam","10000","5","-7.8001106","110.1238954"
"259","199","Pantai Sedahan","Yogyakarta","Bahari","5000","2","-8.1978943","110.7208535"
"259","193","Candi Sewu","Yogyakarta","Budaya","50000","3","-7.7439217","110.4929095"
"259","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","4","-7.6470943","110.4280998"
"259","188","Pantai Sadranan","Yogyakarta","Bahari","10000","3","-8.1456680","110.6043914"
"259","116","Jurang Tembelan Kanigoro","Yogyakarta","Taman Hiburan","2500","1","-7.9401065","110.4300062"
"259","135","Kawasan Wisata Sosrowijayan","Yogyakarta","Pusat Perbelanjaan","0","4","-7.7916235","110.3619560"
"259","206","Wisata Kaliurang","Yogyakarta","Cagar Alam","8000","5","-7.6120675","110.4205209"
"259","86","Keraton Yogyakarta","Yogyakarta","Budaya","15000","4","-7.8052845","110.3642031"
"259","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","2","-7.7044358","110.4502600"
"260","195","Pantai Jogan","Yogyakarta","Bahari","5000","4","-8.1801350","110.6763715"
"260","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","5","-7.7628136","110.1161626"
"260","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","4","-7.7921900","110.3621510"
"260","177","Pantai Parangtritis","Yogyakarta","Bahari","10000","3","-8.0246080","110.3298045"
"260","152","Pantai Patihan","Yogyakarta","Bahari","5000","1","-7.9977780","110.2449113"
"260","194","Pantai Wediombo","Yogyakarta","Bahari","5000","4","-8.1862462","110.7099010"
"260","124","Kauman Pakualaman Yogyakarta","Yogyakarta","Budaya","0","4","-7.8010347","110.3751922"
"260","195","Pantai Jogan","Yogyakarta","Bahari","5000","3","-8.1801350","110.6763715"
"260","117","The World Landmarks - Merapi Park Yogyakarta","Yogyakarta","Taman Hiburan","22000","4","-7.6209046","110.4216275"
"260","133","Puncak Kebun Buah Mangunan","Yogyakarta","Taman Hiburan","5000","3","-7.9413718","110.4247345"
"260","117","The World Landmarks - Merapi Park Yogyakarta","Yogyakarta","Taman Hiburan","22000","2","-7.6209046","110.4216275"
"260","207","Heha Sky View","Yogyakarta","Taman Hiburan","15000","1","-7.8496144","110.4783240"
"260","160","Pasar Kebon Empring Bintaran","Yogyakarta","Pusat Perbelanjaan","0","1","-7.8363205","110.4575806"
"260","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","3","-7.7921900","110.3621510"
"261","140","Bendung Lepen","Yogyakarta","Taman Hiburan","0","4","-7.8316668","110.3945119"
"261","121","Candi Prambanan","Yogyakarta","Budaya","50000","3","-7.7520206","110.4914674"
"261","109","Hutan Pinus Pengger","Yogyakarta","Taman Hiburan","3000","1","-7.8704832","110.4599108"
"261","159","Hutan Pinus Asri","Yogyakarta","Cagar Alam","2500","4","-7.9209209","110.4355651"
"261","109","Hutan Pinus Pengger","Yogyakarta","Taman Hiburan","3000","2","-7.8704832","110.4599108"
"261","119","Lava Bantal","Yogyakarta","Budaya","5000","4","-7.8081518","110.4595183"
"261","132","Air Terjun Kedung Pedut","Yogyakarta","Cagar Alam","20000","4","-7.7699875","110.1210707"
"261","127","Blue Lagoon Jogja","Yogyakarta","Taman Hiburan","10000","5","-7.7044358","110.4502600"
"261","143","Seribu Batu Songgo Langit","Yogyakarta","Cagar Alam","2000","3","-7.9310984","110.4309190"
"261","110","Monumen Serangan Umum 1 Maret","Yogyakarta","Taman Hiburan","3000","1","-7.8010124","110.3653376"
"261","124","Kauman Pakualaman Yogyakarta","Yogyakarta","Budaya","0","1","-7.8010347","110.3751922"
"261","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","2","-7.9583695","110.4407622"
"262","174","Pasar Beringharjo","Yogyakarta","Pusat Perbelanjaan","0","1","-7.7987943","110.3674430"
"262","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","5","-7.9583695","110.4407622"
"262","137","Wisata Alam Kalibiru","Yogyakarta","Cagar Alam","20000","4","-7.8057305","110.1279690"
"262","208","Taman Sungai Mudal","Yogyakarta","Cagar Alam","10000","3","-7.7628136","110.1161626"
"262","85","Taman Pintar Yogyakarta","Yogyakarta","Taman Hiburan","6000","1","-7.8006715","110.3676551"
"263","137","Wisata Alam Kalibiru","Yogyakarta","Cagar Alam","20000","1","-7.8057305","110.1279690"
"263","176","Museum Gunung Merapi","Yogyakarta","Budaya","10000","2","-7.6159272","110.4243329"
"263","93","Gembira Loka Zoo","Yogyakarta","Cagar Alam","60000","4","-7.8062344","110.3967977"
"263","192","Air Terjun Sri Gethuk","Yogyakarta","Cagar Alam","15000","5","-7.9431780","110.4892400"
"263","115","Monumen Sanapati","Yogyakarta","Budaya","15000","4","-7.7881728","110.3715403"
"263","189","Pantai Nguluran","Yogyakarta","Bahari","10000","3","-8.1060061","110.4618655"
"263","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","5","-7.9583695","110.4407622"
"263","154","Pantai Ngrawe (Mesra)","Yogyakarta","Bahari","10000","3","-8.1333389","110.5537405"
"263","121","Candi Prambanan","Yogyakarta","Budaya","50000","3","-7.7520206","110.4914674"
"263","181","Pantai Sundak","Yogyakarta","Bahari","5000","3","-8.1470720","110.6079043"
"264","201","Pantai Kesirat","Yogyakarta","Bahari","5000","4","-8.0961535","110.4350483"
"264","142","Ledok Sambi","Yogyakarta","Cagar Alam","0","4","-7.6470943","110.4280998"
"264","190","Pantai Samas","Yogyakarta","Bahari","4000","2","-8.0045535","110.2703756"
"264","99","Kampung Wisata Kadipaten","Yogyakarta","Budaya","0","4","-7.8060930","110.3583100"
"264","134","Desa Wisata Gamplong","Yogyakarta","Taman Hiburan","10000","4","-7.8055232","110.2374676"
"264","113","Gedung Agung Yogyakarta","Yogyakarta","Budaya","0","2","-7.8001506","110.3637507"
"264","99","Kampung Wisata Kadipaten","Yogyakarta","Budaya","0","5","-7.8060930","110.3583100"
"264","161","Bukit Paralayang, Watugupit","Yogyakarta","Cagar Alam","5000","5","-8.0268551","110.3459122"
"264","120","Bukit Panguk Kediwung","Yogyakarta","Budaya","250000","3","-7.9583695","110.4407622"
"265","182","Hutan Mangrove Kulon Progo","Yogyakarta","Bahari","5000","5","-7.8933459","110.0198257"
"265","93","Gembira Loka Zoo","Yogyakarta","Cagar Alam","60000","1","-7.8062344","110.3967977"
"265","102","Monumen Batik Yogyakarta","Yogyakarta","Budaya","40000","3","-7.8011159","110.3646172"
"265","188","Pantai Sadranan","Yogyakarta","Bahari","10000","1","-8.1456680","110.6043914"
"265","187","Pantai Siung","Yogyakarta","Bahari","10000","4","-8.1818233","110.6832394"
"265","156","Pantai Pulang Sawal","Yogyakarta","Bahari","10000","4","-8.1506589","110.6126311"
"265","88","Museum Benteng Vredeburg Yogyakarta","Yogyakarta","Budaya","3000","3","-7.8002016","110.3663044"
"265","144","Goa Jomblang","Yogyakarta","Cagar Alam","500000","2","-8.0281562","110.6383307"
"265","144","Goa Jomblang","Yogyakarta","Cagar Alam","500000","3","-8.0281562","110.6383307"
"265","113","Gedung Agung Yogyakarta","Yogyakarta","Budaya","0","3","-7.8001506","110.3637507"
"265","91","Situs Warungboto","Yogyakarta","Taman Hiburan","0","5","-7.8102685","110.3931513"
"265","148","Goa Rancang Kencono","Yogyakarta","Cagar Alam","5000","4","-7.9492612","110.4926511"
"265","149","Goa Cerme","Yogyakarta","Cagar Alam","3000","4","-7.9794413","110.3803114"
"265","101","Kampung Wisata Sosro Menduran","Yogyakarta","Budaya","0","1","-7.7921900","110.3621510"
"266","103","Tugu Pal Putih Jogja","Yogyakarta","Taman Hiburan","0","1","-7.7829437","110.3670548"
